Name,Cage/Litter,Mouse_ID,Cohort,Sex,Diet,Treatment,Age,BW(g),Basal_Glucose,IpGTT_0min,IpGTT_15min,IpGTT_30min,IpGTT_60min,IpGTT_90min,IpGTT_120min,AUC_crude,AUC_vs_basal,AUC%,TotalIntake(g),NumberMeals,AverageMealSize(g),AverageMealDuration(g),IntervalBtwMeals(min),EatingRate,LatencyFirstMeal,FirstMealSize,SatietyRatio,FaecalPellets,LocomotorActivity(12h),Rears(12h),Rearing_Centre,Rearing_ExternalZone10%,Rearing_ExternalZone20%,CentreTime%,TimeThigmotaxis(10%),TimeThigmotaxis(20%),CentreDistance%,DistanceThigmotaxis(10%),DistanceThigmotaxis(20%),SPT_Ratio,SPT_Ratio_OD,SPT_Ratio_ON,SPT_PreferenceScore,SPT_PreferenceScorePercentage,SPT_PreferenceScore_OD,SPT_PreferenceScore_ON,SPT_CumulativeDrinkIntake_Water,SPT_CumulativeDrinkIntake_Saccharin,SPT_CumulativeDrinkIntake_Water_OD,SPT_CumulativeDrinkIntake_Saccharin_OD,SPT_CumulativeDrinkIntake_Water_ON,SPT_CumulativeDrinkIntake_Saccharin_ON,SPT_TotalCumulative_WaterDiet_0h,SPT_TotalCumulative_WaterDiet_12h,SPT_TotalCumulative_WaterDiet_24h,SPT_TotalCumulative_WaterDiet_36h,SPT_TotalCumulative_WaterDiet_48h,SPT_TotalCumulative_SaccharinDiet_0h,SPT_TotalCumulative_SaccharinDiet_12h,SPT_TotalCumulative_SaccharinDiet_24h,SPT_TotalCumulative_SaccharinDiet_36h,SPT_TotalCumulative_SaccharinDiet_48h,FPT_PreferenceScore,FPT_PreferenceScore%,FPT_PreferenceScore_OD,FPT_PreferenceScore%_OD,FPT_PreferenceScore_ON,FPT_PreferenceScore%_ON,FPT_TotalCumulative_CTDiet,FPT_TotalCumulative_HFHSDiet,FPT_TotalCumulative_CTDiet_OD,FPT_TotalCumulative_HFHS_OD,FPT_TotalCumulative_CTDiet_ON,FPT_TotalCumulative_HFHSDiet_ON,FPT_TotalCumulative_CTDiet_0h,FPT_TotalCumulative_CTDiet_12h,FPT_TotalCumulative_CTDiet_24h,FPT_TotalCumulative_CTDiet_36h,FPT_TotalCumulative_CTDiet_48h,FPT_TotalCumulative_HFHSDiet_0h,FPT_TotalCumulative_HFHSDiet_12h,FPT_TotalCumulative_HFHSDiet_24h,FPT_TotalCumulative_HFHSDiet_36h,FPT_TotalCumulative_HFHSDiet_48h,gonWAT(g),MesWAT(g),BAT(g),Liver(g),Caecum(g),SmallIntestine(cm),Colon(cm),Testicles(g),GonWAT/BW(g),MesWAT/BW(g),BAT/BW(g),Liver/BW(g),Caecum/BW(g),SmallIntestine/BW(cm),Colon/BW(cm),Testicles/BW(g)
HFHS_1472_C1_L111_P137_M,111,137,1,M,HFHS,1472,PND70,24.4,,,,,,,,,,,32.38,10,4.21,39.47,323.05,1.78,0,30.48,38.73,16,15249.8,1340,319,653,1263,4.2,64.6,95.9,35.8,20.2,64.2,0.82,0.33333333,1,0.45,45,0.25,0.5,5.5,4.5,1.5,0.5,4,4,0,2,3,5,5.5,0,3.5,3.5,4,4.5,0.98,98.23,1,100,0.97,97.1830986,1.4,77.7,0,0.1,1.4,48.3,0,1.1,1.1,1.4,1.4,0,17,46.3,77.6,77.7,,,,,,,,,,,,,,,,
HFHS_1472_C2_L120_P245_M,120,245,2,F,HFHS,1472,PND70,16.6,,,,,,,,,,,2.48,5,0.38,21.49,545.95,0.29,32.13,0.76,488.86,24,13833.8,2066,105,1244,1830,1.1,78.4,98.9,19,45.4,98.9,0.69,0,0.85714286,0.41,41,0,0.461538462,8,5.5,1,0,7,6,0,4,4,7,8,0,4,4,6,5.5,0.99,98.81,1,100,0.99,98.666667,0.1,8.3,0,0.9,0.1,7.4,0,0.1,0.1,0.1,0.1,0,4.7,5.1,7.8,8.3,,,,,,,,,,,,,,,,
HFHS_1472_C2_L120_P246_M,120,246,2,F,HFHS,1472,PND70,17.7,,,,,,,,,,,2.22,5,0.35,17.01,598.37,0.34,30.68,0.2,416.82,18,14058.4,2285,344,938,2227,3.2,71.1,96.8,25.9,31.3,81,1.27,0,1.27272727,0.56,56,0,0.56,5.5,7,0.5,0,5.5,7,0,3.5,3,5,5.5,0,4,4,7,7,0.98,98.16,0.88,88.235294,0.99,99.315068,0.3,16,0.2,1.5,0.1,14.5,0,0.1,0.2,0.2,0.3,0,6.2,6.5,14.8,16,,,,,,,,,,,,,,,,
HFHS_1472_C2_L127_P247_F,127,247,2,F,HFHS,1472,PND70,21.5,,,,,,,,,,,1.82,4,0.31,19.77,412.2,0.26,61.58,0.44,509.44,16,16723.7,2777,151,971,2234,2.3,80,97.7,26.6,36,74.1,1.45,1,1.625,0.59,59,0.5,0.619047619,5.5,8,1.5,1.5,4,6.5,0,2,3,5,5.5,0,3,4,7.5,8,0.97,97.24,1,100,0.97,96.902655,0.7,24.7,0,2.8,0.7,21.9,0,0.5,0.5,0.7,0.7,0,15.6,16.3,22.6,24.7,,,,,,,,,,,,,,,,
HFHS_1472_C2_L127_P248_F,127,248,2,F,HFHS,1472,PND70,18.7,,,,,,,,,,,1.42,1,0.22,5.58,,0.66,601.72,0.22,,14,26121,3420,601,1015,3105,5.3,64.8,94.7,35.2,19.5,73.4,0.89,1,0.85714286,0.47,47,0.5,0.461538462,4.5,4,1,1,3.5,3,0,1.5,2,4,4.5,0,2.5,3.5,4,4,0.99,99.12,1,100,0.99,98.859316,0.3,33.8,0,7.8,0.3,26,0,0.3,0.3,0.3,0.3,0,10.4,16.5,32.1,33.8,,,,,,,,,,,,,,,,
HFHS_1472_C2_L127_P250_M,127,250,2,M,HFHS,1472,PND70,24.1,,,,,,,,,,,1.34,3,0.27,7.91,495.97,0.56,179.57,0.26,805.36,19,15430.3,1738,292,1018,1709,3.6,75.8,96.4,37.3,21.3,62.7,1.27,0.5,1.44444444,0.56,56,0.333333333,0.590909091,5.5,7,1,0.5,4.5,6.5,0,3.5,4,5,5.5,0,3,3.5,7,7,1,99.78,1,100,1,99.771689,0.1,46.1,0,2.4,0.1,43.7,0,0,0,0.1,0.1,0,18.7,19.4,44.4,46.1,,,,,,,,,,,,,,,,
HFHS_1472_C2_L127_P251_M,127,251,2,M,HFHS,1472,PND70,24.8,,,,,,,,,,,2.04,3,0.27,2.58,150.42,1.76,295.77,0.24,350.17,26,15665.5,1602,99,1144,1514,2,74.1,98,21.8,41.6,78.2,3,,2.75,0.75,75,1,0.733333333,2,6,0,0.5,2,5.5,0,2,2,2,2,0,3.5,4,6,6,0.97,96.64,0.82,82.142857,0.98,98.333333,0.9,25.9,0.5,2.3,0.4,23.6,0,0.4,0.4,0.4,0.9,0,8.9,9.9,24.6,25.9,,,,,,,,,,,,,,,,
HFHS_1472_C2_L127_P252_M,127,252,2,M,HFHS,1472,PND70,26.5,,,,,,,,,,,4.98,10,0.47,13.48,481.63,0.59,4.47,0.2,135.5,24,13904.6,1401,314,957,1461,2.4,75.8,97.6,25.9,31.4,74.1,0.9,0,1.8,0.47,47,0,0.642857143,5,4.5,2.5,0,2.5,4.5,0,0,2,4.5,5,0,3.5,3.5,4.5,4.5,1,100,1,100,1,100,0,38,0,0.4,0,37.6,0,0,0,0,0,0,17,17.4,38,38,,,,,,,,,,,,,,,,
HFHS_1472_C4_L116_P435_F,116,435,4,F,HFHS,1472,PND70,20.2,,,,,,,,,,,8.4,3,2.65,48.76,461.42,0.9,59,4.06,177.48,24,25769.8,2800,761,1353,2789,6.6,58.5,93.4,31.4,22.4,68.6,1.75,0.5,0.625,0.36,36.36,0.333333333,0.384615385,7,4,3,1.5,4,2.5,0,3,4,5,7,0,2,3,3.5,4,0.91,91.3,0.93,92.857143,0.91,90.625,0.8,8.4,0.2,2.6,0.6,5.8,0,0.3,0.3,0.6,0.8,0,3.1,4.8,7.5,8.4,,,,,,,,,,,,,,,,
HFHS_1472_C4_L116_P436_F,116,436,4,F,HFHS,1472,PND70,20,,,,,,,,,,,1.68,5,0.22,15.4,416.55,0.23,19.55,0.2,462.26,26,16379.6,2671,160,1909,2097,3,82,97,33.5,29.2,66.6,1.67,0.66666667,0.57142857,0.38,37.5,0.4,0.363636364,5,3,1.5,1,3.5,2,0,3,3.5,4,5,0,1,1.5,2.5,3,0.95,95.19,0.95,94.736842,0.95,95.294118,0.5,9.9,0.1,1.8,0.4,8.1,0,0.4,0.4,0.4,0.5,0,3,4.7,9.8,9.9,,,,,,,,,,,,,,,,
HFHS_1472_C4_L116_P438_M,116,438,4,M,HFHS,1472,PND70,24.7,,,,,,,,,,,3.56,6,0.56,27.44,510.25,0.34,13.55,1.56,262.36,27,19963,2021,526,1546,2039,4.4,68.2,95.6,23.7,32.6,76.3,0.64,1,1.8,0.61,61.11,0.5,0.642857143,3.5,5.5,1,1,2.5,4.5,0,2.5,3,3,3.5,0,2,3,5.5,5.5,0.99,99.42,1,100,0.99,99.378882,0.1,17,0,1,0.1,16,0,0.1,0.1,0.1,0.1,0,8.9,9.5,16.6,17,,,,,,,,,,,,,,,,
HFHS_1472_C4_L116_P439_M,116,439,4,M,HFHS,1472,PND70,24.3,,,,,,,,,,,0,0,0,0,,,720,0,,18,,,0,0,0,0,0,,0,0,,2,0.66666667,0.45454545,0.33,33.33,0.4,0.3125,7,3.5,1.5,1,5.5,2.5,0,3.5,4.5,6.5,7,0,2,3,3.5,3.5,0.99,98.67,0.95,95.454545,0.99,98.924731,0.4,29.7,0.1,2.1,0.3,27.6,0,0.1,0.2,0.4,0.4,0,6.5,7.4,28.5,29.7,,,,,,,,,,,,,,,,
HFHS_1472_C5_L130_P501_F,130,501,5,F,HFHS,1472,PND70,19.4,,,,,,,,,,,2.38,5,0.34,17.82,551.73,0.32,74.38,0.3,392.61,18,20066.4,3390,245,1470,3145,4,63.3,96,29.6,28.4,70.4,1.75,0.5,0.6,0.36,36.36,0.333333333,0.375,7,4,2,1,5,3,0,3,4,6,7,0,2,2.5,3.5,4,0.95,95.29,1,100,0.94,93.8461538,0.4,8.1,0,2,0.4,6.1,0,0.1,0.1,0.4,0.4,0,3.5,4.5,7.1,8.1,,,,,,,,,,,,,,,,
HFHS_1472_C5_L130_P503_F,130,503,5,F,HFHS,1472,PND70,17.3,,,,,,,,,,,2.38,3,0.55,30.92,292.28,0.29,34.67,0.38,505.03,21,24781.8,3559,705,1849,2874,7.9,63.7,92.1,37.7,22.2,62.3,0.44,2,2.33333333,0.7,69.57,0.666666667,0.7,3.5,8,0.5,1,3,7,0,3,3,3,3.5,0,3.5,4,7.5,8,0.97,97.14,0.92,91.6667,0.98,97.65625,0.4,13.6,0.1,1.1,0.3,12.5,0,0.2,0.2,0.3,0.4,0,4.8,5,12.7,13.6,,,,,,,,,,,,,,,,
HFHS_1472_C5_L130_P506_M,130,506,5,M,HFHS,1472,PND70,24.5,,,,,,,,,,,1.74,3,0.26,14.52,291.88,0.3,38.52,0.28,521.22,31,14848.2,2336,184,1391,2530,2,72.2,98,27,29.7,72.9,1.1,1,0.88888889,0.48,47.62,0.5,0.470588235,5.5,5,1,1,4.5,4,0,3.5,4,5,5.5,0,1,1.5,4.5,5,0.94,94.06,0.95,95.4545,0.94,93.6708861,0.6,9.5,0.1,2.1,0.5,7.4,0,0.3,0.4,0.6,0.6,0,4.5,5.5,8.4,9.5,,,,,,,,,,,,,,,,
HFHS_1472_C5_L130_P507_M,130,507,5,M,HFHS,1472,PND70,25.8,,,,,,,,,,,5.42,7,0.76,16.04,564.12,0.79,40.27,1,256.43,22,20377,1765,434,1115,1924,7.3,52.2,92.6,32.8,21.8,67.2,1.2,0.5,1,0.45,45.45,0.333333333,0.5,6,5,2,1,4,4,0,3,4,5,6,0,2,3,5,5,0.95,95.17,1,100,0.94,94.0677966,0.7,13.8,0,2.7,0.7,11.1,0,0.5,0.5,0.7,0.7,0,4,5.2,12.3,13.8,,,,,,,,,,,,,,,,
HFHS_1472_C5_L130_P508_M,130,508,5,M,HFHS,1472,PND70,24.6,,,,,,,,,,,1.62,1,0.2,8.3,,0.4,489.62,0.2,,28,17246,1537,359,1206,1753,3.2,63.3,96.8,31.4,25.9,68.6,2,1,0.4,0.33,33.33,0.5,0.285714286,6,3,1,1,5,2,0,3.5,4,5.5,6,0,1,2,3,3,0.96,95.96,1,100,0.95,94.6666667,0.4,9.5,0,2.4,0.4,7.1,0,0.1,0.1,0.4,0.4,0,3.5,4.3,7.9,9.5,,,,,,,,,,,,,,,,
CT_CT_C1_L105_P101_F,105,101,1,F,Control,Vehicle,PND77,20.9,7.8,7.8,10.4,8.7,8.4,7.3,6.3,975.8,12040,12510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L105_P102_F,105,102,1,F,Control,Vehicle,PND77,17.2,7.3,7.3,11.5,10.9,9.7,7.9,7,1106,12230,15144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L105_P103_M,105,103,1,M,Control,Vehicle,PND77,22.9,7.5,7.5,12.7,12.4,8.5,8.3,7.7,1145,12245,15270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L105_P104_M,105,104,1,M,Control,Vehicle,PND77,23.7,8.3,8.3,14.7,12.6,10.9,8.3,8.2,1265,12269,15244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L105_P105_M,105,105,1,M,Control,Vehicle,PND77,23.7,9.5,9.5,17.6,13.3,10.7,10.2,9,1397,12257,14700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L105_P106_M,105,106,1,M,Control,Vehicle,PND77,24.9,9.3,9.3,18,13.3,10.5,8.8,8.5,1346,12230,14468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L104_P113_F,104,113,1,F,Control,Vehicle,PND77,20,6.6,6.6,11.6,10.1,8.8,6.8,6.7,1019,12227,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L104_P115_F,104,115,1,F,Control,Vehicle,PND77,16.4,7.2,7.2,13.5,10.9,8.7,6.8,6.7,1067,12203,14823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L104_P116_M,104,116,1,M,Control,Vehicle,PND77,21.2,9.5,9.5,16.4,14.5,10.9,8.5,7.4,1337,12197,14068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C1_L104_P117_M,104,117,1,M,Control,Vehicle,PND77,26.4,7.8,7.8,14.4,12.2,9.3,8.1,7.6,1185,12249,15192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C2_L117_P201_F,117,201,2,F,Control,Vehicle,PND77,16.9,6.7,6.7,15.7,14.2,11.3,8.8,6.5,1306,12502,19489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C2_L117_P202_F,117,202,2,F,Control,Vehicle,PND77,16.2,7.1,7.1,16.3,11.8,9.2,7.8,6.9,1177,12325,16574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C2_L117_P204_M,117,204,2,M,Control,Vehicle,PND77,25.1,9.1,9.1,16.8,12.1,10.5,9.7,9,1334,12242,14654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C2_L122_P207_F,122,207,2,F,Control,Vehicle,PND77,21,7.6,7.6,17,13.2,10.7,7.3,7.2,1257,12345,16539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C2_L122_P208_F,122,208,2,F,Control,Vehicle,PND77,19.6,7.5,7.5,17.4,11.1,9,8.2,6.7,1184,12284,15780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C2_L117_P209_M,117,209,2,M,Control,Vehicle,PND77,27,7.4,7.4,11.9,9.7,8.8,7.7,6.7,1048,12160,14159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L129_P401_F,129,401,4,F,Control,Vehicle,PND77,18.2,7.4,7.4,16.8,13.6,10.1,9.8,6.6,1310,12422,17696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L129_P402_F,129,402,4,F,Control,Vehicle,PND77,17.9,6.6,6.6,14.4,12,8.9,6.9,6.1,1101,12309,16682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L129_P405_M,129,405,4,M,Control,Vehicle,PND77,24.9,8.8,8.8,14.2,13.3,11,9.2,8.2,1307,12251,14855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L129_P407_M,129,407,4,M,Control,Vehicle,PND77,24.7,9.3,9.3,19.8,15.1,12.6,9.7,8.8,1508,12392,16210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L113_P408_F,113,408,4,F,Control,Vehicle,PND77,17.6,7.8,7.8,13.7,10,9.1,5.7,5.6,1017,12081,13038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L113_P409_F,113,409,4,F,Control,Vehicle,PND77,17.6,7.5,7.5,13.5,12,9.9,8.2,6.4,1168,12268,15570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L113_P412_M,113,412,4,M,Control,Vehicle,PND77,25.9,6.7,6.7,16.5,12.2,9.7,7.3,6.3,1177,12373,17563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT_CT_C4_L113_P413_M,113,413,4,M,Control,Vehicle,PND77,26.4,7.2,7.2,15.2,13,9.4,7.9,6.8,1196,12332,16604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C1_L110_P109_M,110,109,1,M,HFHS,Vehicle,PND77,26.1,9.8,9.8,12.5,12.3,9.7,8.8,8.2,1216,12040,12406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C1_L110_P110_M,110,110,1,M,HFHS,Vehicle,PND77,26.9,9,9,13.4,10.4,9.3,8,7.3,1131,12051,12567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C1_L107_P119_M,107,119,1,M,HFHS,Vehicle,PND77,22.2,8,8,12.3,8.7,8.1,7.3,7,1007,12047,12591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C1_L107_P121_M,107,121,1,M,HFHS,Vehicle,PND77,23.5,9.8,9.8,13.7,12.7,10,8.9,8,1252,12076,12773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L123_P211_F,123,211,2,F,HFHS,Vehicle,PND77,18,7.7,7.7,18,12.3,9.3,6.7,5.7,1170,12246,15195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L123_P212_F,123,212,2,F,HFHS,Vehicle,PND77,18.3,7.3,7.3,17.1,13.4,9.3,7.5,6.8,1219,12343,16695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L123_P213_F,123,213,2,F,HFHS,Vehicle,PND77,17.2,7.8,7.8,13.7,9.5,8.2,7,5.6,1018,12082,13048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L123_P216_M,123,216,2,M,HFHS,Vehicle,PND77,27.1,9.1,9.1,17.1,13.5,10.8,9,7.5,1335,12243,14670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L123_P217_M,123,217,2,M,HFHS,Vehicle,PND77,24.3,9.4,9.4,18.1,13.1,9.5,7.5,7,1252,12124,13316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L123_P218_F,123,218,2,F,HFHS,Vehicle,PND77,20.7,9.5,9.5,20.1,16.1,10.2,8.2,7.7,1403,12263,14763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L121_P219_M,121,219,2,M,HFHS,Vehicle,PND77,25,8.8,8.8,18.9,15.1,11.8,7.9,5.9,1369,12313,15554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C2_L121_P221_M,121,221,2,M,HFHS,Vehicle,PND77,27.7,10.1,10.1,18.2,17.7,16.9,13.8,10.6,1827,12615,18089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125.1_P302_F,125.1,302,3,F,HFHS,Vehicle,PND77,20.5,7.3,7.3,11.9,12.7,9.7,9,6.8,1182,12306,16192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125.2_P303_F,125.2,303,3,F,HFHS,Vehicle,PND77,18.6,7.9,7.9,13.2,12.2,8.8,6,4.4,1042,12094,13187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125.2_P304_F,125.2,304,3,F,HFHS,Vehicle,PND77,20.4,7.9,7.9,12,11.3,10.8,8.9,6.5,1182,12234,14962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125.1_P305_F,125.1,305,3,F,HFHS,Vehicle,PND77,19.4,7.8,7.8,12.3,10.5,9,8.3,6.4,1094,12158,14029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125.2_P306_F,125.2,306,3,F,HFHS,Vehicle,PND77,18.4,7.2,7.2,15.5,12.3,10,8.4,6.5,1213,12349,16844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125_P308_M,125,308,3,M,HFHS,Vehicle,PND77,25,8.9,8.9,14.2,11.5,10.2,7.5,7.2,1178,12110,13230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C3_L125_P310_M,125,310,3,M,HFHS,Vehicle,PND77,25.1,8.7,8.7,15.2,12,10.4,8.5,7.5,1243,12199,14284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C4_L126_P419_F,126,419,4,F,HFHS,Vehicle,PND77,16.5,6.7,6.7,7.7,6.4,7.8,5.8,5.6,801.8,11998,11966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C4_L126_P420_F,126,420,4,F,HFHS,Vehicle,PND77,18.4,7.9,7.9,15.1,12.1,9.5,6.8,7.3,1157,12209,14639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C4_L126_P421_F,126,421,4,F,HFHS,Vehicle,PND77,16.8,8.8,8.8,12.9,11.9,10,9.2,8.3,1228,12172,13952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFHS_CT_C4_L126_P422_M,126,422,4,M,HFHS,Vehicle,PND77,22.4,7.5,7.5,16.2,11.6,10,7.8,6,1184,12284,15790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
