"","asvs","feature","module_number","module_name","Sample","clr_abundance","sex","timepoint","Cage.Litter","Cohort","Diet","Treatment","legend"
"6893","36","36","MGB020","GABA synthesis I","125w5",-7.83537936197409,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6894","36","36","MGB020","GABA synthesis I","126w10",-6.82216818436752,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6895","36","36","MGB020","GABA synthesis I","126w5",-7.94630252070576,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6896","36","36","MGB020","GABA synthesis I","128w10",-7.27147682227862,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6897","36","36","MGB020","GABA synthesis I","128w5",-7.73842034054575,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6898","36","36","MGB020","GABA synthesis I","130w10",-7.44901833070333,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6899","36","36","MGB020","GABA synthesis I","130w5",-7.64813970521527,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6900","36","36","MGB020","GABA synthesis I","131w10",-1.31725157937401,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6901","36","36","MGB020","GABA synthesis I","131w5",-4.26195824049265,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6902","36","36","MGB020","GABA synthesis I","132w10",-7.47855083564339,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6903","36","36","MGB020","GABA synthesis I","132w5",-7.42037495747841,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6904","36","36","MGB020","GABA synthesis I","133w10",-7.13948743277756,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6905","36","36","MGB020","GABA synthesis I","133w5",-7.47889961689073,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"6906","36","36","MGB020","GABA synthesis I","134w10",-7.71427590725478,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6907","36","36","MGB020","GABA synthesis I","134w5",-7.68379761170794,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6908","36","36","MGB020","GABA synthesis I","135w10",-8.0137066071851,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6909","36","36","MGB020","GABA synthesis I","135w5",-4.4373729527958,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6910","36","36","MGB020","GABA synthesis I","136w10",-7.99319873451827,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6911","36","36","MGB020","GABA synthesis I","136w5",-7.472782024793,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6912","36","36","MGB020","GABA synthesis I","137w10",-4.26621553370508,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6913","36","36","MGB020","GABA synthesis I","137w5",-4.65315026853639,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"6914","36","36","MGB020","GABA synthesis I","201w10",-5.34617854898489,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"6915","36","36","MGB020","GABA synthesis I","201w5",-6.77994443765021,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"6916","36","36","MGB020","GABA synthesis I","202w10",-7.66174349626617,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"6917","36","36","MGB020","GABA synthesis I","202w5",-6.53159952700125,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"6918","36","36","MGB020","GABA synthesis I","204w10",-6.83797330530635,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"6919","36","36","MGB020","GABA synthesis I","204w5",-3.16335175823414,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"6920","36","36","MGB020","GABA synthesis I","207w10",-7.11971066944588,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"6921","36","36","MGB020","GABA synthesis I","207w5",-6.66643240526061,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"6922","36","36","MGB020","GABA synthesis I","208w10",-4.55000297376978,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"6923","36","36","MGB020","GABA synthesis I","208w5",-7.02783658575753,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"6924","36","36","MGB020","GABA synthesis I","209w10",-6.45909363195048,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"6925","36","36","MGB020","GABA synthesis I","209w5",-7.9077032091564,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"6926","36","36","MGB020","GABA synthesis I","211w10",-3.89545300695861,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6927","36","36","MGB020","GABA synthesis I","211w5",-4.41312570057576,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6928","36","36","MGB020","GABA synthesis I","212w10",-7.84984224938785,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6929","36","36","MGB020","GABA synthesis I","212w5",-7.64223512638563,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6930","36","36","MGB020","GABA synthesis I","213w10",-6.98064734737505,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6931","36","36","MGB020","GABA synthesis I","213w5",-4.99931389811492,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6932","36","36","MGB020","GABA synthesis I","216w10",-3.91253501708507,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6933","36","36","MGB020","GABA synthesis I","216w5",-3.17983011523323,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6934","36","36","MGB020","GABA synthesis I","217w10",-7.94120500388525,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6935","36","36","MGB020","GABA synthesis I","217w5",-7.55503078188601,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6936","36","36","MGB020","GABA synthesis I","218w10",-4.70827455202659,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6937","36","36","MGB020","GABA synthesis I","218w5",-4.73458655114676,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6938","36","36","MGB020","GABA synthesis I","219w10",-7.83385027753188,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6939","36","36","MGB020","GABA synthesis I","219w5",-7.62244621407465,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6940","36","36","MGB020","GABA synthesis I","221w10",-6.897275504698,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6941","36","36","MGB020","GABA synthesis I","221w5",-5.22101331554704,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6942","36","36","MGB020","GABA synthesis I","223w10",-6.87796934494737,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6943","36","36","MGB020","GABA synthesis I","223w5",-5.24670850919593,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6944","36","36","MGB020","GABA synthesis I","224w10",-5.6697479550551,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6945","36","36","MGB020","GABA synthesis I","224w5",-7.58041039126311,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6946","36","36","MGB020","GABA synthesis I","225w10",-8.28441304081888,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6947","36","36","MGB020","GABA synthesis I","225w5",-4.33402904752079,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6948","36","36","MGB020","GABA synthesis I","226w10",-6.68341190895934,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6949","36","36","MGB020","GABA synthesis I","226w5",-8.58009378059898,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6950","36","36","MGB020","GABA synthesis I","227w10",-7.90340746420886,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6951","36","36","MGB020","GABA synthesis I","227w5",-6.45180037344283,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6952","36","36","MGB020","GABA synthesis I","228w10",-7.45545237037362,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6953","36","36","MGB020","GABA synthesis I","228w5",-5.68315583260947,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6954","36","36","MGB020","GABA synthesis I","231w10",-4.63944685059823,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6955","36","36","MGB020","GABA synthesis I","231w5",-7.49291657439774,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6956","36","36","MGB020","GABA synthesis I","232w10",-4.01210177894259,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6957","36","36","MGB020","GABA synthesis I","232w5",-7.52035603366439,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6958","36","36","MGB020","GABA synthesis I","233w10",-2.07546021020976,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6959","36","36","MGB020","GABA synthesis I","233w5",-7.65939998104337,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6960","36","36","MGB020","GABA synthesis I","234w10",-8.12104859745375,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6961","36","36","MGB020","GABA synthesis I","234w5",-7.60638290810291,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6962","36","36","MGB020","GABA synthesis I","235w10",-6.56389724299086,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6963","36","36","MGB020","GABA synthesis I","235w5",-7.52204297962817,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6964","36","36","MGB020","GABA synthesis I","236w10",-3.43976517541401,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6965","36","36","MGB020","GABA synthesis I","236w5",-7.33484955103463,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6966","36","36","MGB020","GABA synthesis I","237w10",-5.25590269978427,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6967","36","36","MGB020","GABA synthesis I","237w5",-8.08192152068187,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6968","36","36","MGB020","GABA synthesis I","238w10",-4.048770032807,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6969","36","36","MGB020","GABA synthesis I","238w5",-4.01387827202939,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6970","36","36","MGB020","GABA synthesis I","239w10",-4.2864048902945,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6971","36","36","MGB020","GABA synthesis I","239w5",-5.26752487786777,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6972","36","36","MGB020","GABA synthesis I","241w10",-4.67878574860356,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6973","36","36","MGB020","GABA synthesis I","243w10",-5.09580994666036,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6974","36","36","MGB020","GABA synthesis I","243w5",-6.73889015288055,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6975","36","36","MGB020","GABA synthesis I","245w10",-6.27992681871486,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6976","36","36","MGB020","GABA synthesis I","245w5",-7.3040436180936,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6977","36","36","MGB020","GABA synthesis I","246w10",-3.19912977976646,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6978","36","36","MGB020","GABA synthesis I","246w5",-6.84834220576467,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6979","36","36","MGB020","GABA synthesis I","247w10",-7.57633184174004,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6980","36","36","MGB020","GABA synthesis I","247w5",-7.53483688930468,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6981","36","36","MGB020","GABA synthesis I","248w10",-8.12952375855439,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6982","36","36","MGB020","GABA synthesis I","248w5",-7.28890375107738,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6983","36","36","MGB020","GABA synthesis I","250w10",-7.08418958968988,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6984","36","36","MGB020","GABA synthesis I","250w5",-5.45040658887209,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6985","36","36","MGB020","GABA synthesis I","251w10",-8.04150681168429,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6986","36","36","MGB020","GABA synthesis I","251w5",-4.98174603128804,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6987","36","36","MGB020","GABA synthesis I","252w10",-7.89755440712941,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6988","36","36","MGB020","GABA synthesis I","252w5",-4.91774904644649,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6989","36","36","MGB020","GABA synthesis I","302w10",-8.05188004814059,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6990","36","36","MGB020","GABA synthesis I","302w5",-7.90999003235796,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6991","36","36","MGB020","GABA synthesis I","303w10",-8.17521834967913,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6992","36","36","MGB020","GABA synthesis I","303w5",-8.02783218319041,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6993","36","36","MGB020","GABA synthesis I","304w10",-7.96757792927109,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6994","36","36","MGB020","GABA synthesis I","304w5",-7.53742490170929,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6995","36","36","MGB020","GABA synthesis I","305w10",-1.30464319740503,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6996","36","36","MGB020","GABA synthesis I","305w5",-4.37124669394083,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6997","36","36","MGB020","GABA synthesis I","306w10",-7.52954251313133,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6998","36","36","MGB020","GABA synthesis I","306w5",-7.55460026611313,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6999","36","36","MGB020","GABA synthesis I","308w10",-7.31213775544335,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"7000","36","36","MGB020","GABA synthesis I","308w5",-7.48818361342219,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"7001","36","36","MGB020","GABA synthesis I","310w10",-6.92420715268905,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"7002","36","36","MGB020","GABA synthesis I","310w5",-7.29707079183264,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"7003","36","36","MGB020","GABA synthesis I","311w5",-5.02544486028175,"F","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7004","36","36","MGB020","GABA synthesis I","312w10",-6.45221009749479,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7005","36","36","MGB020","GABA synthesis I","312w5",-6.95385257496405,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7006","36","36","MGB020","GABA synthesis I","314w10",-6.20336188121683,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7007","36","36","MGB020","GABA synthesis I","314w5",-7.32552247292082,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7008","36","36","MGB020","GABA synthesis I","315w10",-6.34620007623885,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7009","36","36","MGB020","GABA synthesis I","315w5",-3.51588637249727,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"7010","36","36","MGB020","GABA synthesis I","401w10",-7.31516625384833,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"7011","36","36","MGB020","GABA synthesis I","401w5",-8.07851812829301,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"7012","36","36","MGB020","GABA synthesis I","402w10",-7.20282794464859,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"7013","36","36","MGB020","GABA synthesis I","402w5",-8.17231702749235,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"7014","36","36","MGB020","GABA synthesis I","405w10",-7.59715400506108,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"7015","36","36","MGB020","GABA synthesis I","405w5",-7.6949039663589,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"7016","36","36","MGB020","GABA synthesis I","407w10",-7.56805435786184,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"7017","36","36","MGB020","GABA synthesis I","407w5",-4.96501068113127,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"7018","36","36","MGB020","GABA synthesis I","408w10",-5.92133343259999,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"7019","36","36","MGB020","GABA synthesis I","408w5",-7.53629363773327,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"7020","36","36","MGB020","GABA synthesis I","409w10",-8.80947946154717,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"7021","36","36","MGB020","GABA synthesis I","409w5",-7.63395832669925,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"7022","36","36","MGB020","GABA synthesis I","412w10",-5.80680917424324,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"7023","36","36","MGB020","GABA synthesis I","412w5",-5.46536813009867,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"7024","36","36","MGB020","GABA synthesis I","413w10",-7.68533658100135,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"7025","36","36","MGB020","GABA synthesis I","413w5",-4.6958109942874,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"7026","36","36","MGB020","GABA synthesis I","419w10",-7.26035458396787,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7027","36","36","MGB020","GABA synthesis I","419w5",-7.82215813001276,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7028","36","36","MGB020","GABA synthesis I","420w10",-8.07254360754776,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7029","36","36","MGB020","GABA synthesis I","420w5",-8.72211267584,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7030","36","36","MGB020","GABA synthesis I","421w10",-7.53682633186545,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7031","36","36","MGB020","GABA synthesis I","421w5",-7.68788324830055,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7032","36","36","MGB020","GABA synthesis I","422w10",-7.30735869469678,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7033","36","36","MGB020","GABA synthesis I","423w10",-8.76861408475235,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7034","36","36","MGB020","GABA synthesis I","423w5",-7.60956368987226,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"7035","36","36","MGB020","GABA synthesis I","435w10",-6.26539219151851,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"7036","36","36","MGB020","GABA synthesis I","435w5",-7.83411992857644,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"7037","36","36","MGB020","GABA synthesis I","436w10",-7.85651975015402,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"7038","36","36","MGB020","GABA synthesis I","436w5",-7.59724938352366,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"7039","36","36","MGB020","GABA synthesis I","438w10",-4.83287072133415,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"7040","36","36","MGB020","GABA synthesis I","438w5",-7.36447185157048,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
