"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","p.adj","comparison_type"
"[Clostridium] methylpentosum group","Male","week 5","fixed",NA,"treatmentFOS+GOS",-7.13292628299143e-05,5.30866526183481e-05,-1.34363835939547,12.5419504363173,0.202870548661573,0.405741097323146,"treatment"
"[Clostridium] methylpentosum group","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-4.63686333847276e-05,5.32395538986667e-05,-0.870943311677314,12.689682976347,0.399962228970462,0.405741097323146,"treatment"
"[Clostridium] methylpentosum group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",8.1251295213146e-05,NA,NA,NA,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Male","week 5","ran_pars","cohort","sd__(Intercept)",9.2651164837765e-12,NA,NA,NA,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Male","week 5","ran_pars","Residual","sd__Observation",4.93992015709115e-05,NA,NA,NA,NA,NA,"treatment"
"Enterococcaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-3.4016067983503e-05,2.23646218171461e-05,-1.52097666849096,33.1268571521556,0.137754487156128,0.28292786289352,"treatment"
"Enterococcaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-2.94286365170758e-05,2.27871048141902e-05,-1.29146009363812,33.8214990165166,0.205300936935889,0.28292786289352,"treatment"
"Enterococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Enterococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.82548367566704e-05,NA,NA,NA,NA,NA,"treatment"
"Enterococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",5.44645773259475e-05,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-3.20158352779506e-05,2.16683892801483e-05,-1.47753646401776,33.9527519421153,0.148748769749752,0.241260101181314,"treatment"
"Hungateiclostridiaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-3.50859324319463e-05,2.20371269095238e-05,-1.59212825591993,33.9329927477387,0.120630050590657,0.241260101181314,"treatment"
"Hungateiclostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.09657867685671e-05,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",5.33937990489963e-05,NA,NA,NA,NA,NA,"treatment"
"Enterobacteriaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.66632956646556e-05,2.99263618065257e-05,-1.55927058445442,10.7793599110546,0.147789255418287,0.295578510836574,"treatment"
"Enterobacteriaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-7.03549359783738e-06,3.04192062787101e-05,-0.2312845882097,11.5297607446565,0.821147111354561,0.821147111354561,"treatment"
"Enterobacteriaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.08517158713297e-05,NA,NA,NA,NA,NA,"treatment"
"Enterobacteriaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Enterobacteriaceae","Male","week 10","ran_pars","Residual","sd__Observation",6.76598367990516e-05,NA,NA,NA,NA,NA,"treatment"
"Staphylococcaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-7.66494971792986e-06,2.10996300139237e-05,-0.36327412911372,33.9999999999875,0.718649080331303,1,"treatment"
"Staphylococcaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.54102427195604e-05,2.06898894558818e-05,0.744819963993551,33.9999999998272,0.461498223965691,1,"treatment"
"Staphylococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Staphylococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Staphylococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",5.16833272956263e-05,NA,NA,NA,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.88914262044668e-05,3.7414250368302e-05,-1.30675947595327,12.5311975733548,0.214767939164454,0.429535878328908,"treatment"
"[Clostridium] methylpentosum group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-1.05761293980166e-05,3.75435688388847e-05,-0.281702824880694,12.7083713332608,0.782706271970975,0.782706271970975,"treatment"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",5.63151371559659e-05,NA,NA,NA,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","Residual","sd__Observation",3.8150423693167e-05,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-5.77580232989551e-05,4.14235137295893e-05,-1.39432940614349,12.0229391884914,0.188449457885204,0.376898915770409,"treatment"
"Monoglobaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",2.65897629576577e-05,4.18540017301909e-05,0.635297984863356,12.5388199351023,0.536655991310271,0.536655991310271,"treatment"
"Monoglobaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.77957473678614e-05,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.46551624514427e-09,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Male","week 10","ran_pars","Residual","sd__Observation",7.36826015561979e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",2.17868483689821e-05,1.75253335629633e-05,1.24316312101612,34.0000000003631,0.222312352185449,0.666937056556347,"treatment"
"Defluviitaleaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0,1.71850034268793e-05,0,34.0000000004337,1,1,"treatment"
"Defluviitaleaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Female","week 5","ran_pars","Residual","sd__Observation",4.29281248013324e-05,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",2.54803960311767e-05,2.07772179669557e-05,1.22636226234431,10.0309753479247,0.248071118684964,0.744213356054891,"treatment"
"Acholeplasmataceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",1.79128752888393e-05,2.10845785168554e-05,0.849572367525363,11.1549706251544,0.413425013495141,0.826850026990282,"treatment"
"Acholeplasmataceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.51663359462554e-05,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.57536530717817e-05,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Male","week 5","ran_pars","Residual","sd__Observation",4.51817591347622e-05,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-4.50072644944993e-06,2.16552401367996e-05,-0.207835444031935,11.8340463676227,0.838891199737735,1,"treatment"
"Hungateiclostridiaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",1.72080486007375e-05,2.08955171971074e-05,0.823528244762455,12.2460918096468,0.425955356177281,1,"treatment"
"Hungateiclostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",2.36315873761908e-05,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",3.41301075671523e-05,NA,NA,NA,NA,NA,"treatment"
"Enterobacteriaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-3.04283754789395e-06,2.02990214956842e-05,-0.14990070080673,33.9999999992913,0.881728673508025,1,"treatment"
"Enterobacteriaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",2.01686615247849e-06,1.99048282141026e-05,0.101325473939511,33.9999999992486,0.919887287817125,1,"treatment"
"Enterobacteriaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Enterobacteriaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Enterobacteriaceae","Female","week 5","ran_pars","Residual","sd__Observation",4.97222449422138e-05,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",1.35454158442664e-05,1.08959279882714e-05,1.24316312101612,33.9999999990028,0.222312352185787,0.66693705655736,"treatment"
"Acholeplasmataceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-1.08593967596705e-21,1.06843364290188e-05,-1.01638476397806e-16,33.9999999991865,1,1,"treatment"
"Acholeplasmataceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Female","week 5","ran_pars","Residual","sd__Observation",2.6689463845375e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",3.18022550528124e-05,1.81223709266815e-05,1.75486172209344,90.6706617763405,0.0826609388107115,0.247982816432134,"treatment"
"Defluviitaleaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-3.959179163233e-06,1.81552856596409e-05,-0.218073085571671,105.732964729165,0.82779249177925,1,"treatment"
"Defluviitaleaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.77890199065808e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.16013469471488e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Male","week 10","ran_pars","Residual","sd__Observation",1.46596214922494e-05,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-4.94421022367035e-05,2.50503496648544e-05,-1.97370906586868,10.5463330782924,0.0751830761638011,0.150366152327602,"treatment"
"Monoglobaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-2.86568665386607e-05,2.40840348198351e-05,-1.18986983506018,10.5761204150676,0.260122646596427,0.260122646596427,"treatment"
"Monoglobaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",3.35810488698795e-05,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Female","week 5","ran_pars","Residual","sd__Observation",2.43375919670486e-05,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Female","week 10","fixed",NA,"treatmentFOS+GOS",-1.15257300397407e-05,9.27129340059569e-06,-1.24316312101612,34.0000000004012,0.222312352185439,0.426978586593535,"treatment"
"Hydrogenoanaerobacterium","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-1.15257300397407e-05,9.09125114728489e-06,-1.26778260252802,34.0000000003388,0.213489293296768,0.426978586593535,"treatment"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","Residual","sd__Observation",2.27099380870925e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",1.56927043099738e-05,8.79451674131177e-06,1.78437369233242,33.9999999992694,0.0832895860166366,0.24986875804991,"treatment"
"Defluviitaleaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-2.1718793519341e-21,8.62373316857061e-06,-2.51849090119064e-16,33.9999999991505,1,1,"treatment"
"Defluviitaleaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae","Female","week 10","ran_pars","Residual","sd__Observation",2.15420785505781e-05,NA,NA,NA,NA,NA,"treatment"
"Moraxellaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",1.29121108596628e-05,1.01626912232065e-05,1.27054050704384,15.8963445210516,0.222173070302002,0.666519210906007,"treatment"
"Moraxellaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-9.69543858107686e-22,1.02816816175994e-05,-9.42981794386722e-17,16.520571139545,1,1,"treatment"
"Moraxellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.09037747045304e-05,NA,NA,NA,NA,NA,"treatment"
"Moraxellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Moraxellaceae","Male","week 5","ran_pars","Residual","sd__Observation",1.92203180112699e-05,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-5.95291043822428e-15,8.89246404538997e-06,-6.69433174858929e-10,33.999036937116,0.999999999469782,1,"treatment"
"Acholeplasmataceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.35854294029185e-05,8.71977832989862e-06,1.5580016932697,33.9991847557668,0.128493762887685,0.385481288663054,"treatment"
"Acholeplasmataceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",6.44638298475e-09,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.88568142975228e-10,NA,NA,NA,NA,NA,"treatment"
"Acholeplasmataceae","Female","week 10","ran_pars","Residual","sd__Observation",2.17819964422554e-05,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Male","week 5","fixed",NA,"treatmentFOS+GOS",-9.65240317260703e-06,7.87216102397545e-06,-1.22614402109023,8.78546325588808,0.251992837974446,0.503985675948891,"treatment"
"Hydrogenoanaerobacterium","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-9.65240317260703e-06,8.01330659632383e-06,-1.20454684424968,9.5042369145869,0.257516198393568,0.503985675948891,"treatment"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",4.12969202626288e-06,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","Residual","sd__Observation",1.86279226659216e-05,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-1.10493245505957e-06,9.23577406928576e-06,-0.119636150340024,34.0000000000817,0.90547551394698,1,"treatment"
"Monoglobaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",3.59659361300707e-06,9.41867844048447e-06,0.381857564809492,33.99999999977,0.704943317459287,1,"treatment"
"Monoglobaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Monoglobaceae","Male","week 5","ran_pars","Residual","sd__Observation",2.30709562305398e-05,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-6.28430970587359e-06,8.06202049059937e-06,-0.779495625594271,33.9992776300296,0.441080349811936,0.882160699623871,"treatment"
"Hungateiclostridiaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-2.86814745328637e-06,8.20448225568581e-06,-0.349582991821172,33.9243813647186,0.728812576116459,0.882160699623871,"treatment"
"Hungateiclostridiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",2.8704865056399e-06,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Male","week 10","ran_pars","Residual","sd__Observation",1.99832871110625e-05,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Male","week 10","fixed",NA,"treatmentFOS+GOS",1.16676625453714e-21,8.52127165129592e-06,1.36923959507816e-16,33.9999999987108,1,1,"treatment"
"Hydrogenoanaerobacterium","Male","week 10","fixed",NA,"treatmentB. longum APC1472",1.59805699699055e-05,8.69002608611658e-06,1.83895535082874,33.9999999988919,0.0746691948703291,0.224007584610987,"treatment"
"Hydrogenoanaerobacterium","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Male","week 10","ran_pars","Residual","sd__Observation",2.12861297624608e-05,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Female","week 5","fixed",NA,"treatmentFOS+GOS",-8.67473328932605e-06,9.16805293849148e-06,-0.946191448448748,32.1001395031448,0.351119523396149,0.702239046792299,"treatment"
"Hydrogenoanaerobacterium","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-5.52738771371135e-06,9.13372624735831e-06,-0.605162401852147,27.010909276439,0.550122095772202,0.702239046792299,"treatment"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","cohort","sd__(Intercept)",7.85456644853141e-06,NA,NA,NA,NA,NA,"treatment"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","Residual","sd__Observation",2.07699892284556e-05,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.93019626399247e-15,6.5730841110806e-06,-7.50058295417424e-10,16764.921688697,0.999999999401549,1,"treatment"
"Hungateiclostridiaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",6.65503770927018e-06,6.38073899326847e-06,1.04298854980451,16764.9250724771,0.296968635174961,0.890905905524883,"treatment"
"Hungateiclostridiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",5.41899546478015e-06,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",5.26704149875686e-10,NA,NA,NA,NA,NA,"treatment"
"Hungateiclostridiaceae","Female","week 10","ran_pars","Residual","sd__Observation",1.30243026702789e-05,NA,NA,NA,NA,NA,"treatment"
"Chlamydiaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",3.28262792609035e-06,4.92328574286194e-06,0.666755516039201,311.170966708387,0.50542238594327,1,"treatment"
"Chlamydiaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",7.9599241289349e-06,4.96859868166862e-06,1.60204609768598,311.170619994506,0.110160030250031,0.330480090750094,"treatment"
"Chlamydiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Chlamydiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",5.66582679728041e-06,NA,NA,NA,NA,NA,"treatment"
