"genus","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","p.adj","comparison_type"
"Lachnospiraceae UCG-004","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.31093268983329e-05,7.58055171213231e-05,-0.436766717722445,22.8312905798523,0.666383472003715,0.666383472003715,"treatment"
"Lachnospiraceae UCG-004","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae UCG-004","Female","week 10","ran_pars","cohort","sd__(Intercept)",5.40372577992499e-05,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae UCG-004","Female","week 10","ran_pars","Residual","sd__Observation",0.000176294582108545,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae UCG-011","Male","week 5","fixed",NA,"treatmentFOS+GOS",7.24762245526939e-05,7.85611123162344e-05,0.922545804353599,11.3535709748364,0.375432974100217,1,"treatment"
"Defluviitaleaceae UCG-011","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-4.29779392045359e-05,7.92209898213995e-05,-0.542506970708495,11.5471892667757,0.597783966210644,1,"treatment"
"Defluviitaleaceae UCG-011","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",9.52924828361435e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae UCG-011","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.84525092053399e-05,NA,NA,NA,NA,NA,"treatment"
"Defluviitaleaceae UCG-011","Male","week 5","ran_pars","Residual","sd__Observation",0.00013153232746976,NA,NA,NA,NA,NA,"treatment"
"UCG-003","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00014191557874328,0.000143839111341532,0.986627193533718,9.28141435662983,0.348846192480558,1,"treatment"
"UCG-003","Female","week 5","fixed",NA,"treatmentB. longum APC1472",5.72649086683164e-05,0.000139103023646987,0.411672637782787,9.79317592690133,0.689444382236398,1,"treatment"
"UCG-003","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000142433212256318,NA,NA,NA,NA,NA,"treatment"
"UCG-003","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"UCG-003","Female","week 5","ran_pars","Residual","sd__Observation",0.000251757522605311,NA,NA,NA,NA,NA,"treatment"
"Harryflintia","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000100606372224944,7.91289211518621e-05,-1.27142352960762,33.9820840402188,0.212211691386284,0.424423382772568,"treatment"
"Harryflintia","Male","week 5","fixed",NA,"treatmentB. longum APC1472",4.00525152892653e-05,8.04830197646375e-05,0.49765174575201,33.9438131156684,0.621938269598994,0.621938269598994,"treatment"
"Harryflintia","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Harryflintia","Male","week 5","ran_pars","cohort","sd__(Intercept)",3.66306221749078e-05,NA,NA,NA,NA,NA,"treatment"
"Harryflintia","Male","week 5","ran_pars","Residual","sd__Observation",0.000195322651982774,NA,NA,NA,NA,NA,"treatment"
"Negativibacillus","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000152180352595049,7.09385723733053e-05,-2.14524126302146,33.9999999999304,0.0391624706408152,0.0783249412816305,"treatment"
"Negativibacillus","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-1.82784723649309e-05,6.9560993230365e-05,-0.262768996187247,33.9999999995785,0.794314398161379,0.794314398161379,"treatment"
"Negativibacillus","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Negativibacillus","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Negativibacillus","Female","week 5","ran_pars","Residual","sd__Observation",0.000173763305396093,NA,NA,NA,NA,NA,"treatment"
"Jeotgalicoccus","Male","week 10","fixed",NA,"treatmentFOS+GOS",-6.15594084502962e-05,5.02056914939148e-05,-1.22614402109684,8.78546322618252,0.251992838076297,0.503985676152594,"treatment"
"Jeotgalicoccus","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-6.15594084502962e-05,5.11058650345203e-05,-1.20454684425584,9.50423688570693,0.257516198477213,0.503985676152594,"treatment"
"Jeotgalicoccus","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.63376273920543e-05,NA,NA,NA,NA,NA,"treatment"
"Jeotgalicoccus","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Jeotgalicoccus","Male","week 10","ran_pars","Residual","sd__Observation",0.000118801906579087,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae R-7 group","Male","week 5","fixed",NA,"treatmentFOS+GOS",-1.6563427782631e-05,9.86056099172104e-05,-0.167976525844095,14.2352048613036,0.868964902058263,0.868964902058263,"treatment"
"Christensenellaceae R-7 group","Male","week 5","fixed",NA,"treatmentB. longum APC1472",8.90615241168804e-05,9.95027908700687e-05,0.895065588996167,14.7164894271634,0.38515798241394,0.804347348407079,"treatment"
"Christensenellaceae R-7 group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000121057266513191,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae R-7 group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Christensenellaceae R-7 group","Male","week 5","ran_pars","Residual","sd__Observation",0.000163872561779865,NA,NA,NA,NA,NA,"treatment"
"Candidatus Saccharimonas","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.68178158812211e-06,8.81783674617221e-05,-0.0530944462104547,12.2904104129051,0.958509924287276,0.958509924287276,"treatment"
"Candidatus Saccharimonas","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000109064824877002,8.8762575818915e-05,1.22872532563166,12.6259774401919,0.241585039247995,0.724755117743985,"treatment"
"Candidatus Saccharimonas","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000119643748803878,NA,NA,NA,NA,NA,"treatment"
"Candidatus Saccharimonas","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Candidatus Saccharimonas","Male","week 10","ran_pars","Residual","sd__Observation",0.000124754401589869,NA,NA,NA,NA,NA,"treatment"
"Turicibacter","Male","week 5","fixed",NA,"treatmentFOS+GOS",5.31367778617001e-05,5.11645708871311e-05,1.0385463405707,33.9999999996339,0.306345487359327,0.919036462077981,"treatment"
"Turicibacter","Male","week 5","fixed",NA,"treatmentB. longum APC1472",2.95068810046503e-05,5.21778290716165e-05,0.565506107280751,33.999999999658,0.575442781548304,1,"treatment"
"Turicibacter","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Turicibacter","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Turicibacter","Male","week 5","ran_pars","Residual","sd__Observation",0.000127809057111619,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] brachy group","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000243378017852867,8.57688306536811e-05,-2.83760447703413,11.908915201399,0.0150616933160747,0.0301233866321494,"treatment"
"[Eubacterium] brachy group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",3.35275237216588e-05,8.6768364257621e-05,0.386402625064054,12.4819909975184,0.705704811130756,0.705704811130756,"treatment"
"[Eubacterium] brachy group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",9.23233665905285e-05,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] brachy group","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.67477521106476e-09,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] brachy group","Male","week 10","ran_pars","Residual","sd__Observation",0.000161819640032749,NA,NA,NA,NA,NA,"treatment"
"Candidatus Saccharimonas","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.000176424611393285,8.3931710286936e-05,2.10200186306397,5.12287869655559,0.0881906757440852,0.264572027232256,"treatment"
"Candidatus Saccharimonas","Female","week 5","fixed",NA,"treatmentB. longum APC1472",1.29174924882531e-05,8.19690872208406e-05,0.157589805208528,5.79434008808018,0.880127594696044,0.880127594696044,"treatment"
"Candidatus Saccharimonas","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",4.29034105692777e-05,NA,NA,NA,NA,NA,"treatment"
"Candidatus Saccharimonas","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Candidatus Saccharimonas","Female","week 5","ran_pars","Residual","sd__Observation",0.000191095220306544,NA,NA,NA,NA,NA,"treatment"
"Coprococcus","Female","week 5","fixed",NA,"treatmentFOS+GOS",3.07098330370584e-05,6.85211902790537e-05,0.44818008724005,8.63373170062047,0.665057966711786,1,"treatment"
"Coprococcus","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000206145073813678,6.85445383639282e-05,3.00746169912441,9.8826285768491,0.0133423197906805,0.0400269593720415,"treatment"
"Coprococcus","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",7.87505484652656e-05,NA,NA,NA,NA,NA,"treatment"
"Coprococcus","Female","week 5","ran_pars","cohort","sd__(Intercept)",7.75124246283028e-05,NA,NA,NA,NA,NA,"treatment"
"Coprococcus","Female","week 5","ran_pars","Residual","sd__Observation",8.67277811859842e-05,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000114084571322536,8.78469012897799e-05,-1.2986749634595,9.73119255710463,0.223985221578563,0.447970443157126,"treatment"
"[Eubacterium] xylanophilum group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000106914719222452,8.6500915015157e-05,-1.23599524009333,11.2161648222208,0.241720040236185,0.447970443157126,"treatment"
"[Eubacterium] xylanophilum group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000114340705990388,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Female","week 10","ran_pars","cohort","sd__(Intercept)",6.62216499159946e-05,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Female","week 10","ran_pars","Residual","sd__Observation",8.39168342453717e-05,NA,NA,NA,NA,NA,"treatment"
"Anaerovorax","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000275744449998265,5.3860159477976e-05,-5.11963671609661,33.2886716876252,1.26793728529369e-05,3.80381185588106e-05,"treatment"
"Anaerovorax","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00010211230322787,5.49524454044613e-05,-1.85819397983661,33.8697635571552,0.0718512438107106,0.0718512438107106,"treatment"
"Anaerovorax","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Anaerovorax","Male","week 10","ran_pars","cohort","sd__(Intercept)",4.92782034028735e-05,NA,NA,NA,NA,NA,"treatment"
"Anaerovorax","Male","week 10","ran_pars","Residual","sd__Observation",0.000130745534270489,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Male","week 10","fixed",NA,"treatmentFOS+GOS",9.55504656590282e-06,4.99890970456782e-05,0.191142611701343,9.77907689069187,0.852323923874809,1,"treatment"
"[Eubacterium] xylanophilum group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000114380052658406,5.09701904607904e-05,2.24405778405703,10.9598714628985,0.0464541723301746,0.139362516990524,"treatment"
"[Eubacterium] xylanophilum group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",3.0297143969207e-05,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Male","week 10","ran_pars","cohort","sd__(Intercept)",5.08147783540206e-05,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Male","week 10","ran_pars","Residual","sd__Observation",0.000111943129140564,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] nodatum group","Female","week 5","fixed",NA,"treatmentFOS+GOS",-6.82054077142367e-05,6.22295786508792e-05,-1.09602875662847,6.6267093441323,0.311292229964181,0.622584459928362,"treatment"
"[Eubacterium] nodatum group","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-1.77972572256662e-05,6.43962009892888e-05,-0.276371229237986,7.61458373612004,0.789615333937118,0.789615333937118,"treatment"
"[Eubacterium] nodatum group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",5.57866311979507e-05,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] nodatum group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000148997303385257,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] nodatum group","Female","week 5","ran_pars","Residual","sd__Observation",9.92265082892903e-05,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 5","fixed",NA,"treatmentFOS+GOS",-8.03192251284961e-05,5.25464735165874e-05,-1.52853692651975,34.0000000003335,0.135630359228773,0.271260718457546,"treatment"
"Candidatus Soleaferrea","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-1.39478499329526e-05,5.35870987663131e-05,-0.26028372974207,34.0000000004824,0.796214804857236,0.796214804857236,"treatment"
"Candidatus Soleaferrea","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 5","ran_pars","Residual","sd__Observation",0.000131261048773593,NA,NA,NA,NA,NA,"treatment"
"Family XIII AD3011 group","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000228986999715894,7.25693820648916e-05,-3.15542165580428,12.0809573387942,0.00822901139429753,0.0164580227885951,"treatment"
"Family XIII AD3011 group","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000196865158187107,7.31344021957526e-05,-2.691826996277,12.4714412775573,0.0190483544349705,0.0190483544349705,"treatment"
"Family XIII AD3011 group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",9.41931320140289e-05,NA,NA,NA,NA,NA,"treatment"
"Family XIII AD3011 group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Family XIII AD3011 group","Male","week 5","ran_pars","Residual","sd__Observation",0.000111415887549041,NA,NA,NA,NA,NA,"treatment"
"UCG-005","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000192781220283895,7.30266103598858e-05,-2.63987633184453,6.99614019481265,0.033446119422243,0.066892238844486,"treatment"
"UCG-005","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-7.07099812576238e-05,7.09415197855094e-05,-0.996736205700334,7.60446952894262,0.349546523626419,0.349546523626419,"treatment"
"UCG-005","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",6.36130429920687e-05,NA,NA,NA,NA,NA,"treatment"
"UCG-005","Female","week 5","ran_pars","cohort","sd__(Intercept)",2.01162328267989e-05,NA,NA,NA,NA,NA,"treatment"
"UCG-005","Female","week 5","ran_pars","Residual","sd__Observation",0.000138265924157143,NA,NA,NA,NA,NA,"treatment"
"Christensenella","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000144104654955243,6.61329357350795e-05,-2.17901493943212,12.9286203051456,0.0484320365310687,0.0968640730621374,"treatment"
"Christensenella","Male","week 5","fixed",NA,"treatmentB. longum APC1472",8.8252284204739e-06,6.67014881573735e-05,0.132309318191701,13.3706254241682,0.896710050161249,0.896710050161249,"treatment"
"Christensenella","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",8.30002189104887e-05,NA,NA,NA,NA,NA,"treatment"
"Christensenella","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Christensenella","Male","week 5","ran_pars","Residual","sd__Observation",0.000106777572916638,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Female","week 5","fixed",NA,"treatmentFOS+GOS",0,7.70349164394924e-05,0,11.8059687196867,1,1,"treatment"
"[Eubacterium] xylanophilum group","Female","week 5","fixed",NA,"treatmentB. longum APC1472",7.25668210459154e-05,7.40685493847802e-05,0.979725155260386,11.7852266846115,0.346906183001951,1,"treatment"
"[Eubacterium] xylanophilum group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000109767791868104,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"[Eubacterium] xylanophilum group","Female","week 5","ran_pars","Residual","sd__Observation",4.93828461093474e-05,NA,NA,NA,NA,NA,"treatment"
"Streptococcus","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000202114123505661,8.31122433630258e-05,-2.43182129764982,10.3260613066054,0.034628749432157,0.069257498864314,"treatment"
"Streptococcus","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-7.30146324812419e-05,8.12561745093181e-05,-0.898573344390818,10.978493034913,0.388162893823814,0.388162893823814,"treatment"
"Streptococcus","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",8.63853004079756e-05,NA,NA,NA,NA,NA,"treatment"
"Streptococcus","Female","week 5","ran_pars","cohort","sd__(Intercept)",4.91719810474725e-05,NA,NA,NA,NA,NA,"treatment"
"Streptococcus","Female","week 5","ran_pars","Residual","sd__Observation",0.000130525680076548,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000114932416084801,5.60175452960785e-05,-2.05172175034322,12.3851151321595,0.061963305137732,0.123926610275464,"treatment"
"Candidatus Soleaferrea","Male","week 10","fixed",NA,"treatmentB. longum APC1472",5.12009639002051e-05,5.66573008560401e-05,0.903695783713755,12.9566091424522,0.382651642305035,0.382651642305035,"treatment"
"Candidatus Soleaferrea","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",6.11256144807157e-05,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 10","ran_pars","Residual","sd__Observation",0.000104592431862066,NA,NA,NA,NA,NA,"treatment"
"Coprococcus","Male","week 5","fixed",NA,"treatmentFOS+GOS",3.94198068159244e-05,5.008986237789e-05,0.786981735316657,30.4490936096698,0.437375459878835,0.87475091975767,"treatment"
"Coprococcus","Male","week 5","fixed",NA,"treatmentB. longum APC1472",9.0823081601808e-05,5.18246823813496e-05,1.75250628519998,32.7334593102236,0.0890503085238189,0.267150925571457,"treatment"
"Coprococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Coprococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",8.53448099243908e-05,NA,NA,NA,NA,NA,"treatment"
"Coprococcus","Male","week 5","ran_pars","Residual","sd__Observation",0.000119639571491933,NA,NA,NA,NA,NA,"treatment"
"Candidatus Soleaferrea","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.30559467144804e-05,5.5823793179411e-05,-0.771283072364928,9.48599398644194,0.459319802644728,0.621395298607152,"treatment"
