"genus","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Lachnospiraceae UCG-004","Male","week 10","ran_pars","cohort","sd__(Intercept)",6.35465020046695e-10,NA,NA,NA,NA,NA,NA,NA,0.0193195549866179,NA,NA,"treatment"
"Lachnospiraceae UCG-004","Male","week 10","ran_pars","Residual","sd__Observation",6.03744997605992e-05,NA,NA,NA,NA,NA,NA,NA,0.0193195549866179,NA,NA,"treatment"
"Paludicola","Female","week 10","fixed",NA,"treatmentFOS+GOS",-3.77363806478117e-05,3.52263753683491e-05,-1.07125357784377,10.5791569963658,0.307885958375501,-0.000115647077515156,4.01743162195328e-05,-1.07125357784377,0.14562395041688,NA,0.615771916751003,"treatment"
"Paludicola","Female","week 10","fixed",NA,"treatmentB. longum APC1472",2.69419945358283e-05,3.41218693093701e-05,0.789581435048456,11.2361209355139,0.446114945802672,-4.79676287739744e-05,0.000101851617845631,0.789581435048456,0.14562395041688,NA,0.615771916751003,"treatment"
"Paludicola","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",3.2389601011095e-05,NA,NA,NA,NA,NA,NA,NA,0.14562395041688,NA,NA,"treatment"
"Paludicola","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.14562395041688,NA,NA,"treatment"
"Paludicola","Female","week 10","ran_pars","Residual","sd__Observation",6.53944853535204e-05,NA,NA,NA,NA,NA,NA,NA,0.14562395041688,NA,NA,"treatment"
"[Ruminococcus] torques group","Male","week 10","fixed",NA,"treatmentFOS+GOS",5.07400414443761e-05,3.81882849811835e-05,1.32868081060402,328.331930487233,0.184875981173766,-2.4384543222744e-05,0.000125864626111496,1.32868081060402,0.69171166204308,NA,0.554627943521298,"treatment"
"[Ruminococcus] torques group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-4.60161062894162e-21,3.82117373105972e-05,-1.20424009815054e-16,328.331930487265,1,-7.51707204521534e-05,7.51707204521534e-05,-1.20424009815054e-16,0.69171166204308,NA,1,"treatment"
"[Ruminococcus] torques group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",6.21099447784265e-05,NA,NA,NA,NA,NA,NA,NA,0.69171166204308,NA,NA,"treatment"
"[Ruminococcus] torques group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.69171166204308,NA,NA,"treatment"
"[Ruminococcus] torques group","Male","week 10","ran_pars","Residual","sd__Observation",1.63942669128429e-05,NA,NA,NA,NA,NA,NA,NA,0.69171166204308,NA,NA,"treatment"
"[Eubacterium] nodatum group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-1.62953541570662e-05,5.74338508802309e-05,-0.283723865060825,6.87679345225146,0.784973686384084,-0.000152599644597311,0.000120008936283178,-0.283723865060825,0.549369792604148,NA,1,"treatment"
"[Eubacterium] nodatum group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",6.62529413243137e-05,5.56980489295429e-05,1.18950201304399,10.0131189237717,0.261683160354142,-5.78280093026542e-05,0.000190333891951282,1.18950201304399,0.549369792604148,NA,0.785049481062426,"treatment"
"[Eubacterium] nodatum group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",8.18330692269816e-05,NA,NA,NA,NA,NA,NA,NA,0.549369792604148,NA,NA,"treatment"
"[Eubacterium] nodatum group","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.19067483304979e-05,NA,NA,NA,NA,NA,NA,NA,0.549369792604148,NA,NA,"treatment"
"[Eubacterium] nodatum group","Female","week 10","ran_pars","Residual","sd__Observation",3.3164057929278e-05,NA,NA,NA,NA,NA,NA,NA,0.549369792604148,NA,NA,"treatment"
"Escherichia-Shigella","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.66632956646556e-05,2.99263618065257e-05,-1.55927058445442,10.7793599110544,0.147789255418287,-0.000112695639835643,1.93690485063322e-05,-1.55927058445442,0.0884654314237484,NA,0.295578510836575,"treatment"
"Escherichia-Shigella","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-7.03549359783738e-06,3.04192062787101e-05,-0.2312845882097,11.5297607446563,0.821147111354561,-7.36142972262542e-05,5.95433100305795e-05,-0.2312845882097,0.0884654314237484,NA,0.821147111354561,"treatment"
"Escherichia-Shigella","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.08517158713297e-05,NA,NA,NA,NA,NA,NA,NA,0.0884654314237484,NA,NA,"treatment"
"Escherichia-Shigella","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0884654314237484,NA,NA,"treatment"
"Escherichia-Shigella","Male","week 10","ran_pars","Residual","sd__Observation",6.76598367990516e-05,NA,NA,NA,NA,NA,NA,NA,0.0884654314237484,NA,NA,"treatment"
"Staphylococcus","Female","week 10","fixed",NA,"treatmentFOS+GOS",-7.66494971792986e-06,2.10996300139237e-05,-0.36327412911372,33.9999999999875,0.718649080331303,-5.05445569623623e-05,3.52146575265026e-05,-0.36327412911372,0.0348755233654751,NA,1,"treatment"
"Staphylococcus","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.54102427195604e-05,2.06898894558818e-05,0.744819963993551,33.9999999998272,0.461498223965691,-2.66366715255537e-05,5.74571569646746e-05,0.744819963993551,0.0348755233654751,NA,1,"treatment"
"Staphylococcus","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0348755233654751,NA,NA,"treatment"
"Staphylococcus","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0348755233654751,NA,NA,"treatment"
"Staphylococcus","Female","week 10","ran_pars","Residual","sd__Observation",5.16833272956263e-05,NA,NA,NA,NA,NA,NA,NA,0.0348755233654751,NA,NA,"treatment"
"UCG-005","Male","week 5","fixed",NA,"treatmentFOS+GOS",1.27667821642085e-05,3.45238564681727e-05,0.369795946057709,13.5688708787056,0.717242153479293,-6.15008573028758e-05,8.70344216312927e-05,0.369795946057709,0.00681985420419195,NA,1,"treatment"
"UCG-005","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-2.46174690720164e-06,3.51562983141051e-05,-0.0700229269079209,14.4704595703843,0.945133927036781,-7.76351666116931e-05,7.27116727972898e-05,-0.0700229269079209,0.00681985420419195,NA,1,"treatment"
"UCG-005","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.61407784553783e-05,NA,NA,NA,NA,NA,NA,NA,0.00681985420419195,NA,NA,"treatment"
"UCG-005","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00681985420419195,NA,NA,"treatment"
"UCG-005","Male","week 5","ran_pars","Residual","sd__Observation",8.26483221732535e-05,NA,NA,NA,NA,NA,NA,NA,0.00681985420419195,NA,NA,"treatment"
"Monoglobus","Male","week 10","fixed",NA,"treatmentFOS+GOS",-5.77580232989551e-05,4.14235137295893e-05,-1.39432940614349,12.0229391884679,0.188449457885253,-0.000147993011540463,3.24769649425524e-05,-1.39432940614349,0.193234511402061,NA,0.376898915770505,"treatment"
"Monoglobus","Male","week 10","fixed",NA,"treatmentB. longum APC1472",2.65897629576577e-05,4.18540017301909e-05,0.635297984863356,12.5388199350851,0.536655991310286,-6.41695409145373e-05,0.000117349066829853,0.635297984863356,0.193234511402061,NA,0.536655991310286,"treatment"
"Monoglobus","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.77957473678614e-05,NA,NA,NA,NA,NA,NA,NA,0.193234511402061,NA,NA,"treatment"
"Monoglobus","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.46551624514427e-09,NA,NA,NA,NA,NA,NA,NA,0.193234511402061,NA,NA,"treatment"
"Monoglobus","Male","week 10","ran_pars","Residual","sd__Observation",7.36826015561979e-05,NA,NA,NA,NA,NA,NA,NA,0.193234511402061,NA,NA,"treatment"
"Fournierella","Female","week 10","fixed",NA,"treatmentFOS+GOS",-5.61235755607106e-05,2.97464136333728e-05,-1.88673418760455,8.2692103069666,0.0947080544086657,-0.000124332151857067,1.20850007356461e-05,-1.88673418760455,0.123948263663054,NA,0.284124163225997,"treatment"
"Fournierella","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-1.75214243154535e-05,2.95119018020934e-05,-0.593707055307788,10.1933274337594,0.565649490600073,-8.3109382066054e-05,4.8066533435147e-05,-0.593707055307788,0.123948263663054,NA,0.565649490600073,"treatment"
"Fournierella","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",1.5670909717353e-05,NA,NA,NA,NA,NA,NA,NA,0.123948263663054,NA,NA,"treatment"
"Fournierella","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.44284321649983e-05,NA,NA,NA,NA,NA,NA,NA,0.123948263663054,NA,NA,"treatment"
"Fournierella","Female","week 10","ran_pars","Residual","sd__Observation",6.24051081675278e-05,NA,NA,NA,NA,NA,NA,NA,0.123948263663054,NA,NA,"treatment"
"Defluviitaleaceae UCG-011","Female","week 5","fixed",NA,"treatmentFOS+GOS",2.17868483689821e-05,1.75253335629633e-05,1.24316312101612,34.0000000003631,0.222312352185449,-1.38289145382976e-05,5.74026112762618e-05,1.24316312101612,0.05483163462779,NA,0.666937056556347,"treatment"
"Defluviitaleaceae UCG-011","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0,1.71850034268793e-05,0,34.0000000004337,1,-3.49241288568653e-05,3.49241288568653e-05,0,0.05483163462779,NA,1,"treatment"
"Defluviitaleaceae UCG-011","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.05483163462779,NA,NA,"treatment"
"Defluviitaleaceae UCG-011","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.05483163462779,NA,NA,"treatment"
"Defluviitaleaceae UCG-011","Female","week 5","ran_pars","Residual","sd__Observation",4.29281248013324e-05,NA,NA,NA,NA,NA,NA,NA,0.05483163462779,NA,NA,"treatment"
"Coprococcus","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.61954230015507e-05,3.7932208421575e-05,-1.21784164233569,10.7151965701366,0.24942225702168,-0.000129955190640995,3.75643446378932e-05,-1.21784164233569,0.348347028158423,NA,0.375089713130748,"treatment"
"Coprococcus","Male","week 10","fixed",NA,"treatmentB. longum APC1472",6.35073949007418e-05,3.82127468278685e-05,1.66194268071894,10.8813866333078,0.125029904376916,-2.07102844723554e-05,0.000147725074273839,1.66194268071894,0.348347028158423,NA,0.375089713130748,"treatment"
"Coprococcus","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.61249774516745e-05,NA,NA,NA,NA,NA,NA,NA,0.348347028158423,NA,NA,"treatment"
"Coprococcus","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.51104944834766e-05,NA,NA,NA,NA,NA,NA,NA,0.348347028158423,NA,NA,"treatment"
"Coprococcus","Male","week 10","ran_pars","Residual","sd__Observation",6.26091420314768e-05,NA,NA,NA,NA,NA,NA,NA,0.348347028158423,NA,NA,"treatment"
"Caproiciproducens","Female","week 5","fixed",NA,"treatmentFOS+GOS",-5.45691567395109e-13,2.02718395368387e-05,-2.69187000224355e-08,6.08377747945464,0.99999997938299,-4.94382964773358e-05,4.94382953859526e-05,-2.69187000224355e-08,0.0576337171791132,NA,1,"treatment"
"Caproiciproducens","Female","week 5","fixed",NA,"treatmentB. longum APC1472",2.05240876402405e-05,1.96786048386291e-05,1.04296457033131,6.63060189187096,0.333491173643023,-2.65391339214404e-05,6.75873092019213e-05,1.04296457033131,0.0576337171791132,NA,1,"treatment"
"Caproiciproducens","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",1.67139056664614e-05,NA,NA,NA,NA,NA,NA,NA,0.0576337171791132,NA,NA,"treatment"
"Caproiciproducens","Female","week 5","ran_pars","cohort","sd__(Intercept)",4.68911422058865e-09,NA,NA,NA,NA,NA,NA,NA,0.0576337171791132,NA,NA,"treatment"
"Caproiciproducens","Female","week 5","ran_pars","Residual","sd__Observation",4.01661869050864e-05,NA,NA,NA,NA,NA,NA,NA,0.0576337171791132,NA,NA,"treatment"
"[Eubacterium] nodatum group","Male","week 5","fixed",NA,"treatmentFOS+GOS",1.01228734179417e-05,1.95813917826674e-05,0.516963938533829,10.6751390060959,0.615722628812029,-3.31360379782432e-05,5.33817848141266e-05,0.516963938533829,0.0387658003259485,NA,1,"treatment"
"[Eubacterium] nodatum group","Male","week 5","fixed",NA,"treatmentB. longum APC1472",2.16875467942186e-05,1.9901842150333e-05,1.08972559577133,11.4177540174853,0.298298842672802,-2.19213653146975e-05,6.52964589031347e-05,1.08972559577133,0.0387658003259485,NA,0.894896528018405,"treatment"
"[Eubacterium] nodatum group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.38497292086064e-05,NA,NA,NA,NA,NA,NA,NA,0.0387658003259485,NA,NA,"treatment"
"[Eubacterium] nodatum group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0387658003259485,NA,NA,"treatment"
"[Eubacterium] nodatum group","Male","week 5","ran_pars","Residual","sd__Observation",4.41226888264469e-05,NA,NA,NA,NA,NA,NA,NA,0.0387658003259485,NA,NA,"treatment"
"Anaeroplasma","Male","week 5","fixed",NA,"treatmentFOS+GOS",2.54803960311767e-05,2.07772179669557e-05,1.22636226234431,10.0309753731422,0.248071118616525,-2.07947603735982e-05,7.17555524359516e-05,1.22636226234431,0.0543972243031013,NA,0.744213355849574,"treatment"
"Anaeroplasma","Male","week 5","fixed",NA,"treatmentB. longum APC1472",1.79128752888393e-05,2.10845785168554e-05,0.849572367525363,11.1549706506851,0.413425013455129,-2.84154318652755e-05,6.4241182442954e-05,0.849572367525363,0.0543972243031013,NA,0.826850026910258,"treatment"
"Anaeroplasma","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.51663359462554e-05,NA,NA,NA,NA,NA,NA,NA,0.0543972243031013,NA,NA,"treatment"
"Anaeroplasma","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.57536530717817e-05,NA,NA,NA,NA,NA,NA,NA,0.0543972243031013,NA,NA,"treatment"
"Anaeroplasma","Male","week 5","ran_pars","Residual","sd__Observation",4.51817591347622e-05,NA,NA,NA,NA,NA,NA,NA,0.0543972243031013,NA,NA,"treatment"
"UCG-005","Male","week 10","fixed",NA,"treatmentFOS+GOS",-3.51562022915904e-05,2.13265166509224e-05,-1.64847372250404,33.9999999998847,0.108467027520989,-7.84968986583058e-05,8.18449407512504e-06,-1.64847372250404,0.122197998958851,NA,0.216934055041978,"treatment"
"UCG-005","Male","week 10","fixed",NA,"treatmentB. longum APC1472",1.00558434896109e-05,2.1748864912003e-05,0.462361761420532,33.9999999999915,0.646767262569739,-3.41431678117003e-05,5.42548547909222e-05,0.462361761420532,0.122197998958851,NA,0.646767262569739,"treatment"
"UCG-005","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.122197998958851,NA,NA,"treatment"
"UCG-005","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.122197998958851,NA,NA,"treatment"
"UCG-005","Male","week 10","ran_pars","Residual","sd__Observation",5.32736215191283e-05,NA,NA,NA,NA,NA,NA,NA,0.122197998958851,NA,NA,"treatment"
"Lachnospiraceae UCG-010","Female","week 10","fixed",NA,"treatmentFOS+GOS",-5.50689278503366e-05,1.94934992938026e-05,-2.82498934749208,33.6331846055873,0.00789419416833394,-9.47004054618558e-05,-1.54374502388174e-05,-2.82498934749208,0.297751542561528,NA,0.0157246996119214,"treatment"
"Lachnospiraceae UCG-010","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-6.28179725998147e-05,1.95966672719056e-05,-3.20554366353266,30.0810828171099,0.00318650510254836,-0.000102835183192981,-2.28007620066482e-05,-3.20554366353266,0.297751542561528,NA,0.00955951530764509,"treatment"
"Lachnospiraceae UCG-010","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.297751542561528,NA,NA,"treatment"
"Lachnospiraceae UCG-010","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.0684356226631e-05,NA,NA,NA,NA,NA,NA,NA,0.297751542561528,NA,NA,"treatment"
"Lachnospiraceae UCG-010","Female","week 10","ran_pars","Residual","sd__Observation",4.3356797681518e-05,NA,NA,NA,NA,NA,NA,NA,0.297751542561528,NA,NA,"treatment"
"Ruminiclostridium","Female","week 5","fixed",NA,"treatmentFOS+GOS",-4.33376928148387e-14,2.13934975524754e-05,-2.02574135942649e-09,11.8900339902005,0.999999998417283,-4.6660284774331e-05,4.66602846876556e-05,-2.02574135942649e-09,0.0908139485085069,NA,1,"treatment"
"Ruminiclostridium","Female","week 5","fixed",NA,"treatmentB. longum APC1472",2.15884635236016e-05,2.06360022184055e-05,1.04615532093452,12.2750714385809,0.315653225588533,-2.32620299389494e-05,6.64389569861525e-05,1.04615532093452,0.0908139485085069,NA,0.946959676765598,"treatment"
"Ruminiclostridium","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",2.36923939913923e-05,NA,NA,NA,NA,NA,NA,NA,0.0908139485085069,NA,NA,"treatment"
"Ruminiclostridium","Female","week 5","ran_pars","cohort","sd__(Intercept)",2.12004063850964e-09,NA,NA,NA,NA,NA,NA,NA,0.0908139485085069,NA,NA,"treatment"
"Ruminiclostridium","Female","week 5","ran_pars","Residual","sd__Observation",3.30595564086846e-05,NA,NA,NA,NA,NA,NA,NA,0.0908139485085069,NA,NA,"treatment"
"Family XIII UCG-001","Female","week 10","fixed",NA,"treatmentFOS+GOS",-3.26763370061996e-05,2.40659012811686e-05,-1.35778571616467,9.62552624355452,0.205506777188245,-8.65826281470722e-05,2.12299541346731e-05,-1.35778571616467,0.0820950790969778,NA,0.41101355437649,"treatment"
"Family XIII UCG-001","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-1.58706747119187e-05,2.33103352872816e-05,-0.680842832860405,10.2466418920075,0.511062887469044,-6.76403747311059e-05,3.58990253072685e-05,-0.680842832860405,0.0820950790969778,NA,0.511062887469044,"treatment"
"Family XIII UCG-001","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.21724025653368e-05,NA,NA,NA,NA,NA,NA,NA,0.0820950790969778,NA,NA,"treatment"
"Family XIII UCG-001","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0820950790969778,NA,NA,"treatment"
"Family XIII UCG-001","Female","week 10","ran_pars","Residual","sd__Observation",4.46129030084148e-05,NA,NA,NA,NA,NA,NA,NA,0.0820950790969778,NA,NA,"treatment"
"[Eubacterium] brachy group","Male","week 5","fixed",NA,"treatmentFOS+GOS",7.76988644241416e-06,2.34423042414507e-05,0.331447214505281,34.0000000000241,0.742341076000996,-3.98706076380282e-05,5.54103805228565e-05,0.331447214505281,0.00320072497087242,NA,1,"treatment"
"[Eubacterium] brachy group","Male","week 5","fixed",NA,"treatmentB. longum APC1472",5.59825921143618e-06,2.39065533541472e-05,0.234172577222012,33.999999999791,0.816255411546271,-4.29857025792515e-05,5.41822210021239e-05,0.234172577222012,0.00320072497087242,NA,1,"treatment"
"[Eubacterium] brachy group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00320072497087242,NA,NA,"treatment"
"[Eubacterium] brachy group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00320072497087242,NA,NA,"treatment"
"[Eubacterium] brachy group","Male","week 5","ran_pars","Residual","sd__Observation",5.85588572262823e-05,NA,NA,NA,NA,NA,NA,NA,0.00320072497087242,NA,NA,"treatment"
"UCG-005","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.99987265952378e-05,2.41639615050942e-05,-2.06914443994199,28.3573341494809,0.0477560298685452,-9.94682732735826e-05,-5.2917991689297e-07,-2.06914443994199,0.112354676086106,NA,0.0955120597370904,"treatment"
"UCG-005","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-2.7833435824714e-05,2.37382904715002e-05,-1.17251222694955,26.1738616716451,0.251553006814625,-7.66124205754025e-05,2.09455489259744e-05,-1.17251222694955,0.112354676086106,NA,0.251553006814625,"treatment"
"UCG-005","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.112354676086106,NA,NA,"treatment"
